"zone","state","lga","sector","ea","hhid","plotid","sa1q1aa","sa1q1a","prefilled_gps_area","sa1q1d","sa1q3","sa1q4","sa1q5","sa1q5_os","sa1q6","sa1q7","sa1q7_os","sa1q2","sa1q2b","sa1q2c_1","sa1q2c_2","sa1q2c_3","sa1q2c_4","sa1q2c_5","sa1q2c_6","sa1q8a","sa1q8b","sa1q8c","sa1q8c_os","sa1q9","sa1q10","sa1q10_os","sa1q10_0","sa1q11"
3,18,1805,2,674,189045,1,1,1,1741.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,674,189045,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,1365.8
3,18,1805,2,674,189045,3,1,1,3216.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,674,189047,1,1,1,10554.1,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,674,189047,2,1,1,2003.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,674,189048,1,1,1,3098.7,2,4,1,,,,,,11,1,1,4,,,,,1,,,,,,,,
3,18,1805,2,674,189048,2,1,1,1608.4,2,4,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1805,2,674,189048,3,1,1,1381,2,4,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1805,2,792,189049,1,1,1,4512.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189049,2,1,1,1841.1,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189049,3,1,1,1191.1,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189049,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189051,1,1,1,1584.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189051,2,1,1,1929.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189052,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189052,2,1,1,1540.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189052,3,1,1,1876.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189052,4,1,1,811.53998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189052,5,1,1,190.22,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189053,1,1,1,736.03003,1,4,1,,,,,,1,2,,,,,,,1,,,,1,,,,922.05
3,18,1805,2,792,189054,1,1,1,2111.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189054,3,1,1,2287,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189055,1,1,1,3116.7,1,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1805,2,792,189056,1,1,1,3813.8999,2,1,1,,,,,,1,1,2,3,,,,,1,,,,,,,,
3,18,1805,2,792,189057,1,1,1,1281.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189057,2,1,1,874.78998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189058,1,1,1,832.21997,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2737.8
3,18,1805,2,792,189058,2,1,1,838.84003,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2131.2
3,18,1805,2,792,189058,3,1,1,599.71997,2,1,2,1,,,1,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189058,4,1,1,1538,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189058,5,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189058,6,1,1,513.54999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189060,1,1,1,864.39001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1805,2,792,189060,2,1,1,909.88,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189062,1,1,1,4044.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189062,2,1,1,30831,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189062,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,15510
3,18,1807,2,1754,189064,1,1,1,3078.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189064,2,1,1,17435,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189064,3,1,1,13503,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189065,1,1,1,16018,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189065,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1807,2,1754,189066,1,1,1,2353,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189066,2,1,1,1091.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189066,3,1,1,1882.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189067,1,1,1,4152.2002,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1807,2,1754,189068,1,1,2,,2,2,1,,,,,,1,2,,,,,,,1,,,,1,,,,4551.9
3,18,1807,2,1754,189068,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,10377
3,18,1807,2,1754,189069,1,1,1,2674.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189070,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,4928.1
3,18,1807,2,1754,189071,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,5282
3,18,1807,2,1754,189071,2,1,1,1216.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189072,1,1,1,6408,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1807,2,1754,189072,2,1,1,3164.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,20,2026,2,0,189075,1,1,1,290.29001,2,2,2,4,,,4,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189080,1,1,1,1103.8,1,2,1,,,,,,1,2,,,,,,,1,,,,1,,,,950.84
3,18,1809,1,1756,189085,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1809,1,1756,189085,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1812,2,42,189109,2,1,1,6675.2002,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189110,1,1,1,5960.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189110,2,1,1,6620.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189112,1,1,1,2589.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189116,1,1,1,6051.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189116,2,1,1,1741.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189117,1,1,1,8358.5,2,1,1,,,,,,1,1,2,8,,,,,1,,,,,,,,
3,18,1812,2,42,189118,1,1,1,32443,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1812,2,42,189118,2,1,1,5239.2002,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1812,2,42,189119,1,1,1,3245,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1812,2,42,189120,1,1,1,4270.2998,2,4,1,,,,,,1,1,4,,,,,,1,,,,,,,,
3,18,1812,2,42,189120,2,1,1,1559.9,2,4,1,,,,,,1,1,4,,,,,,1,,,,,,,,
3,18,1813,2,522,189121,1,1,1,6134.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189121,2,1,1,7378.8999,2,1,2,1,,,4,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,3,1,1,3626.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189121,4,1,1,3012.7,2,1,2,2,,,2,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,5,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,6,1,1,3230.6001,2,1,2,4,,,1,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189122,1,1,1,8000.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189122,2,1,1,20299,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189125,2,1,1,2719.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189125,3,1,1,4644.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189126,1,1,1,1231.7,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,996.13
3,18,1813,2,522,189126,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2030.7
3,18,1813,2,522,189126,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,4357.3
3,18,1813,2,522,189126,4,1,1,2458.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189127,1,1,1,4879.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189127,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2085.5
3,18,1813,2,522,189127,3,1,1,666.39001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189127,4,1,1,798.82001,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,7894.8
3,18,1813,2,522,189128,1,1,1,9019.4004,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189128,2,1,1,4418.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189128,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2724.7
3,18,1813,2,522,189129,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,20773
3,18,1813,2,522,189129,2,1,1,3197.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189130,1,1,1,3694.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189130,2,1,1,2732.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189131,1,1,1,6071.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189131,2,1,1,4638,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1813,2,522,189132,1,1,1,2558.8999,1,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1813,2,522,189132,2,1,1,1762.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189133,1,1,1,2711.1001,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189133,2,1,1,11937,2,2,1,,,,,,1,1,2,14,15,,,,1,,,,,,,,
3,18,1817,2,572,189133,4,1,1,1678.2,2,2,1,,,,,,1,1,2,14,15,,,,1,,,,,,,,
3,18,1817,2,572,189134,1,1,1,4630.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189136,1,1,1,2166.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189137,1,1,1,17070,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189137,2,1,1,4786.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189139,1,1,1,12898,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189139,2,1,1,10798,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189139,3,1,1,10644,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189140,1,1,1,30856,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,572,189140,2,1,1,6280.1001,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,572,189140,3,1,1,7607.5,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,572,189140,4,1,1,3204.7,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,572,189140,5,1,1,7774.6001,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,572,189141,1,1,1,2151.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189141,2,1,1,8110,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189141,3,1,1,9313.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189142,1,1,1,7422.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189142,2,1,1,2191.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189143,1,1,1,1612.4,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189143,2,1,1,464.32001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189143,3,1,1,6551.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189143,4,1,1,4221.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189143,5,1,1,8130.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,572,189143,6,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,7,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1817,2,572,189143,8,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1817,2,572,189144,1,1,1,4689.8999,2,1,1,,,,,,1,1,2,5,,,,,1,,,,,,,,
3,18,1817,2,572,189144,2,1,1,3608.7,2,1,1,,,,,,1,1,2,5,,,,,1,,,,,,,,
3,18,1817,2,572,189144,3,1,1,2843.2,2,1,1,,,,,,1,1,2,5,,,,,1,,,,,,,,
3,18,1817,2,572,189144,4,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,2,2,,,
3,18,1817,2,572,189144,5,1,1,5083.2998,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,726,189147,1,1,1,6183.6001,2,1,2,1,,,4,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189148,1,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189148,2,1,1,5598.2002,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,726,189148,3,1,1,1573.6,1,2,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1817,2,726,189149,1,1,1,668.15002,2,3,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,726,189149,2,1,1,1076.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,726,189150,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,2,1,1,4853.7998,2,1,1,,,,,,1,1,3,4,,,,,1,,,,,,,,
3,18,1817,2,726,189150,3,1,1,2825.8999,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,1265.4
3,18,1817,2,726,189150,4,1,1,591.27002,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,3192.3
3,18,1817,2,726,189150,6,2,2,,2,1,2,1,,,7,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,7,2,2,,2,1,2,1,,,7,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,8,2,2,,2,1,2,1,,,7,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,10,1,1,8081.7998,2,1,2,1,,,7,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189151,1,1,2,,2,8,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1817,2,726,189154,1,1,1,8912.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,726,189154,2,1,1,3265.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,726,189155,1,1,1,2453.7,1,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1817,2,726,189156,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,1,,,
3,18,1817,2,726,189156,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1817,2,726,189156,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1817,2,880,189157,1,1,1,7102.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,880,189157,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189158,1,1,1,1785.8,1,2,1,,,,,,1,2,,,,,,,1,,,,1,,,,5413.6
3,18,1817,2,880,189158,2,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189159,1,1,1,4610.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,880,189160,1,1,1,1531.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,880,189162,1,1,2,,2,2,1,,,,,,1,1,2,,,,,,1,,,,2,1,,,
3,18,1817,2,880,189162,2,1,1,1071.4,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,880,189164,1,1,1,4123.7002,2,2,2,1,,,2,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189165,1,1,1,2280.6001,2,1,2,2,,,4,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189165,2,1,1,1632.4,1,1,2,1,,,4,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189167,1,1,1,11755,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
3,18,1817,2,880,189167,2,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,2,2,,,
3,18,1817,2,880,189168,1,1,1,5117.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1817,2,880,189168,2,1,1,20896,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189169,1,1,1,14409,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189169,2,1,1,6547.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189169,4,1,1,420.44,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189169,5,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,1,1,1,3777.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189170,2,1,1,1072.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189170,3,1,1,1168.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189170,4,1,1,995.96997,1,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1818,2,76,189170,5,1,1,824.57001,1,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1818,2,76,189171,1,1,1,3083.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189171,2,1,1,1340,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189171,3,1,1,5907.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189173,1,1,1,946.40002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189173,2,1,1,2135.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189174,1,1,1,1849.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189174,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,1,1,1,2440.2,1,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1818,2,76,189175,2,1,1,1114.7,1,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
3,18,1818,2,76,189175,3,1,1,4252.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189175,4,1,1,2935.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189176,1,1,1,947.59998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189176,2,1,1,10073,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189176,3,1,1,1809.4,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189178,1,1,1,2628,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189178,2,1,1,2683.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189179,1,1,1,6301.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189179,2,1,1,2960.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189179,3,1,1,726.64001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189180,1,1,1,2969.3,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2653.9
3,18,1818,2,76,189180,2,1,1,8401.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189180,3,1,1,2740.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1818,2,76,189180,4,1,1,6305.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1819,1,818,189181,2,1,1,308.48001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1819,1,818,189181,4,1,1,9012.0996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1819,1,818,189183,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189183,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189184,1,1,1,3760.6001,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1819,1,818,189188,1,1,1,4118.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1819,1,818,189192,1,1,1,3455.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189193,1,1,1,2629.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189193,2,1,1,4577.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189193,3,1,1,2705.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189193,4,1,1,2725.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189193,5,1,1,1063.1,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189194,1,1,1,475.29999,1,1,1,,,,,,1,1,2,,,,,,1,,,,2,4,,,
3,18,1821,2,24,189194,2,1,1,2275.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189194,3,1,1,3308.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189194,4,1,1,2712.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189194,5,1,1,4415.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189195,1,1,1,832.21002,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2754.7
3,18,1821,2,24,189195,2,1,1,753.58002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189195,3,1,1,2520.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189195,4,1,1,1849.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189195,5,1,1,1293.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189195,6,1,1,1498.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189195,7,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189196,1,1,1,6388.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189196,2,1,1,2522.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189196,3,1,1,3147.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189196,4,1,1,2454.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189197,1,1,1,2839.8,1,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
3,18,1821,2,24,189197,2,1,1,840.40997,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189197,3,1,1,5708.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189199,1,1,1,1972.9,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189199,2,1,1,1542.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189199,3,1,1,1579.5,2,1,2,7,,350000,7,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189200,1,1,1,5036.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189200,2,1,1,8977.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189202,1,1,1,1953.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189202,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2718.2
3,18,1821,2,24,189202,3,1,1,1776.4,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189203,1,1,1,6037.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189203,2,1,1,1268,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189203,3,1,1,1528.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189203,4,1,1,2712.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189204,1,1,1,5806.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
3,18,1821,2,24,189204,2,1,1,2236.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
